date,city_name,sku_id,sku_name,brand,brand_id,image_url,unit,category_id,category_name,sub_category_id,sub_category_name,est_qty_sold,sp,mrp,est_sales_sp,est_sales_mrp,listed_ds_count,ds_count,wt_osa,wt_osa_ls
2025-03-11,Mumbai,572142,"Sweet Karam Coffee Spicy Masala Papad - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/da/cms-assets/cms/product/25e605be-4252-40bb-aec3-ec578bf4dc1d.jpg?ts=1730044199,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",0,159,198,0,0,11,956,0.0115063,1
2025-03-11,Mumbai,572165,"Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",0,137,198,0,0,11,956,0.0115063,1
2025-03-11,Mumbai,612171,"Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/f17f167a-00f0-4cd4-aaac-0ea7c79e4c2a.jpg?ts=1738137775,"3 x 100 g",1237,Munchies,80,"Papad & Fryums",0,205,297,0,0,1,956,0.00104602,1
2025-03-11,Mumbai,612172,"Sweet Karam Coffee Spicy Masala Papad - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05fbb293-096e-4fa2-8cea-dea296d7aad4.jpg?ts=1738137787,"3 x 100 g",1237,Munchies,80,"Papad & Fryums",0,238,297,0,0,2,956,0.00209205,1
2025-03-11,Mumbai,612178,"Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/502ed09d-480c-4853-b599-a286a4765f17.jpg?ts=1738137828,"3 x 100 g",1237,Munchies,80,"Papad & Fryums",1,205,297,202,297,4,956,0.0041841,1
2025-03-11,Mumbai,612179,"Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/d8267d0f-bddb-4fac-b19d-b73158ecbfb6.jpg?ts=1738137837,"3 x 100 g",1237,Munchies,80,"Papad & Fryums",0,205,297,0,0,1,956,0.00104602,1
2025-03-11,Mumbai,612180,"Sweet Karam Coffee Mini Sabudana Papad - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05ade771-90a4-45b2-99c6-00276e429951.jpg?ts=1738137845,"3 x 100 g",1237,Munchies,80,"Papad & Fryums",0,202,297,0,0,2,956,0.00209205,1
2025-03-11,Noida,547731,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,93,99,0,0,2,956,0.00209205,1
2025-03-11,Noida,559016,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,"2 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,184,198,0,0,2,956,0.00209205,1
2025-03-11,Noida,559017,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,"3 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,267,297,0,0,2,956,0.00209205,1
2025-03-11,Patiala,547731,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,93,99,0,0,1,956,0.00104602,1
2025-03-11,Patiala,559016,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,"2 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,184,198,0,0,1,956,0.00104602,1
2025-03-11,Patiala,559017,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,"3 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,267,297,0,0,1,956,0.00104602,1
2025-03-11,Pune,547731,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,Munchies,1178,"Bhujia & Mixtures",2,93,99,186,198,2,956,0.00209205,1
2025-03-11,Pune,559016,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,"2 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",2,184,198,368,396,2,956,0.00209205,1
2025-03-11,Pune,559017,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,"3 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,267,297,0,0,2,956,0.00209205,1
2025-03-11,Pune,567594,"Sweet Karam Coffee Mini Chilli Potato Papad","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,"100 g",1237,Munchies,80,"Papad & Fryums",2,68,99,136,198,2,956,0.00209205,1
2025-03-11,Pune,567595,"Sweet Karam Coffee Mini Creamy Onion Papad","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,"100 g",1237,Munchies,80,"Papad & Fryums",0,68,99,0,0,2,956,0.00209205,1
2025-03-11,Pune,567596,"Sweet Karam Coffee Mini Jeera Papad Chips","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,"100 g",1237,Munchies,80,"Papad & Fryums",0,68,99,0,0,2,956,0.00209205,1
2025-03-11,Pune,567600,"Sweet Karam Coffee Mini Sabudana Papad","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,"100 g",1237,Munchies,80,"Papad & Fryums",0,68,99,0,0,2,956,0.00209205,1
2025-03-11,Pune,567734,"Sweet Karam Coffee Spicy Masala Papad","Sweet Karam Coffee",17390,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,"100 g",1237,Munchies,80,"Papad & Fryums",0,68,99,0,0,2,956,0.00209205,1
2025-03-11,Pune,572139,"Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",0,135,198,0,0,2,956,0.00209205,1
2025-03-11,Pune,572140,"Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",0,135,198,0,0,2,956,0.00209205,1
2025-03-11,Pune,572141,"Sweet Karam Coffee Mini Sabudana Papad - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",0,135,198,0,0,2,956,0.00209205,1
2025-03-11,Pune,572142,"Sweet Karam Coffee Spicy Masala Papad - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/da/cms-assets/cms/product/25e605be-4252-40bb-aec3-ec578bf4dc1d.jpg?ts=1730044199,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",0,135,198,0,0,2,956,0.00209205,1
2025-03-11,Pune,572165,"Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",1,135,198,135,198,1,956,0.00104602,1
2025-03-11,Zirakpur,547731,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,Munchies,1178,"Bhujia & Mixtures",2,93,99,186,198,1,956,0.00104602,1
2025-03-11,Zirakpur,559016,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,"2 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",1,184,198,184,198,1,956,0.00104602,1
2025-03-11,Zirakpur,559017,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,"3 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",1,267,297,267,297,1,956,0.00104602,1
2025-03-18,Bengaluru,547731,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,Munchies,1178,"Bhujia & Mixtures",2,93,99,186,198,5,956,0.00523013,1
2025-03-18,Bengaluru,559016,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,"2 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",1,184,198,184,198,5,956,0.00523013,1
2025-03-18,Bengaluru,559017,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,"3 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,267,297,0,0,5,956,0.00523013,1
2025-03-18,Bengaluru,567594,"Sweet Karam Coffee Mini Chilli Potato Papad","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,"100 g",1237,Munchies,80,"Papad & Fryums",0,69,99,0,0,5,956,0.00523013,1
2025-03-18,Bengaluru,567595,"Sweet Karam Coffee Mini Creamy Onion Papad","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,"100 g",1237,Munchies,80,"Papad & Fryums",0,69,99,0,0,5,956,0.00523013,1
2025-03-18,Bengaluru,567596,"Sweet Karam Coffee Mini Jeera Papad Chips","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,"100 g",1237,Munchies,80,"Papad & Fryums",0,69,99,0,0,5,956,0.00523013,1
2025-03-18,Bengaluru,567600,"Sweet Karam Coffee Mini Sabudana Papad","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,"100 g",1237,Munchies,80,"Papad & Fryums",0,69,99,0,0,5,956,0.00523013,1
2025-03-18,Bengaluru,567734,"Sweet Karam Coffee Spicy Masala Papad","Sweet Karam Coffee",17390,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,"100 g",1237,Munchies,80,"Papad & Fryums",0,70,99,0,0,5,956,0.00523013,1
2025-03-18,Bengaluru,572139,"Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",0,137,198,0,0,5,956,0.00523013,1
2025-03-18,Bengaluru,572140,"Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",0,137,198,0,0,5,956,0.00523013,1
2025-03-18,Bengaluru,572141,"Sweet Karam Coffee Mini Sabudana Papad - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",0,137,198,0,0,5,956,0.00523013,1
2025-03-18,Bengaluru,572142,"Sweet Karam Coffee Spicy Masala Papad - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/da/cms-assets/cms/product/25e605be-4252-40bb-aec3-ec578bf4dc1d.jpg?ts=1730044199,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",0,139,198,0,0,5,956,0.00523013,1
2025-03-18,Bengaluru,572165,"Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,"2 x 100 g",1237,Munchies,80,"Papad & Fryums",0,137,198,0,0,5,956,0.00523013,1
2025-03-18,Bengaluru,612178,"Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/502ed09d-480c-4853-b599-a286a4765f17.jpg?ts=1738137828,"3 x 100 g",1237,Munchies,80,"Papad & Fryums",0,202,297,0,0,1,956,0.00104602,1
2025-03-18,Bengaluru,612180,"Sweet Karam Coffee Mini Sabudana Papad - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05ade771-90a4-45b2-99c6-00276e429951.jpg?ts=1738137845,"3 x 100 g",1237,Munchies,80,"Papad & Fryums",0,205,297,0,0,1,956,0.00104602,1
2025-03-18,Chandigarh,547731,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,93,99,0,0,1,956,0.00104602,1
2025-03-18,Chandigarh,559016,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,"2 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,184,198,0,0,1,956,0.00104602,1
2025-03-18,Chandigarh,559017,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,"3 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,267,297,0,0,1,956,0.00104602,1
2025-03-18,Delhi,547731,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,Munchies,1178,"Bhujia & Mixtures",5,93,99,465,495,11,956,0.0115063,1
2025-03-18,Delhi,559016,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,"2 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",2,184,198,368,396,9,956,0.00941422,1
2025-03-18,Delhi,559017,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,"3 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",2,267,297,534,594,9,956,0.00941422,1
2025-03-18,Faridabad,547731,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,Munchies,1178,"Bhujia & Mixtures",1,93,99,93,99,2,956,0.00209205,1
2025-03-18,Faridabad,559016,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,"2 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",1,184,198,184,198,2,956,0.00209205,1
2025-03-18,Faridabad,559017,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,"3 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,267,297,0,0,2,956,0.00209205,1
2025-03-18,Gurgaon,547731,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,Munchies,1178,"Bhujia & Mixtures",4,93,99,372,396,3,956,0.00313807,1
2025-03-18,Gurgaon,559016,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,"2 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",1,184,198,184,198,3,956,0.00313807,1
2025-03-18,Gurgaon,559017,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,"3 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",2,267,297,534,594,3,956,0.00313807,1
2025-03-18,Hyderabad,547731,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,"95 g",1237,Munchies,1178,"Bhujia & Mixtures",1,93,99,93,99,2,956,0.00209205,1
2025-03-18,Hyderabad,559016,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,"2 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",0,184,198,0,0,2,956,0.00209205,1
2025-03-18,Hyderabad,559017,"Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,"3 x 95 g",1237,Munchies,1178,"Bhujia & Mixtures",1,267,297,267,297,2,956,0.00209205,1
2025-03-18,Hyderabad,567594,"Sweet Karam Coffee Mini Chilli Potato Papad","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,"100 g",1237,Munchies,80,"Papad & Fryums",0,69,99,0,0,3,956,0.00313807,1
2025-03-18,Hyderabad,567595,"Sweet Karam Coffee Mini Creamy Onion Papad","Sweet Karam Coffee",17390,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,"100 g",1237,Munchies,80,"Papad & Fryums",0,68,99,0,0,3,956,0.00313807,1
